customer,cluster,cluster_label,cluster_profile
7364,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7365,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7366,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7367,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7369,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7370,1,New Parents,"Baby%, Drinks%, Home%"
7371,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7372,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7373,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7374,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7375,1,New Parents,"Baby%, Drinks%, Home%"
7376,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7377,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7378,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7379,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7380,1,New Parents,"Baby%, Drinks%, Home%"
7381,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7382,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7383,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7384,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7385,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7386,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7387,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7388,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7389,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7390,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7391,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7392,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7393,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7394,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7395,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7396,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7397,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7398,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7399,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7400,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7401,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7402,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7403,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7404,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7405,1,New Parents,"Baby%, Drinks%, Home%"
7406,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7407,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7408,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7409,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7410,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7411,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7412,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7413,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7414,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7415,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7416,1,New Parents,"Baby%, Drinks%, Home%"
7417,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7418,1,New Parents,"Baby%, Drinks%, Home%"
7419,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7420,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7421,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7422,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7423,1,New Parents,"Baby%, Drinks%, Home%"
7424,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7425,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7426,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7427,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7428,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7429,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7430,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7431,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7432,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7433,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7434,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7435,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7436,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7437,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7438,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7439,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7440,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7441,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7442,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7443,1,New Parents,"Baby%, Drinks%, Home%"
7444,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7445,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7446,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7447,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7448,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7449,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7450,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7451,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7452,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7453,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7454,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7455,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7456,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7457,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7458,1,New Parents,"Baby%, Drinks%, Home%"
7459,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7460,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7461,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7462,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7464,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7465,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7466,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7467,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7468,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7469,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7470,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7471,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7472,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7473,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7474,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7475,1,New Parents,"Baby%, Drinks%, Home%"
7476,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7477,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7478,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7479,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7480,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7481,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7482,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7483,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7484,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7485,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7486,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7487,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7488,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7489,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7490,1,New Parents,"Baby%, Drinks%, Home%"
7491,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7492,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7493,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7494,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7495,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7496,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7497,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7498,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7500,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7501,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7502,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7503,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7504,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7505,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7506,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7507,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7508,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7509,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7510,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7511,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7512,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7513,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7514,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7515,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7516,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7517,1,New Parents,"Baby%, Drinks%, Home%"
7518,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7519,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7520,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7521,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7522,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7523,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7524,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7525,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7526,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7527,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7528,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7529,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7530,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7532,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7533,1,New Parents,"Baby%, Drinks%, Home%"
7534,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7535,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7536,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7537,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7538,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7539,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7540,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7541,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7542,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7544,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7545,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7546,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7547,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7548,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7549,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7550,1,New Parents,"Baby%, Drinks%, Home%"
7551,1,New Parents,"Baby%, Drinks%, Home%"
7552,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7553,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7554,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7555,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7556,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7557,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7558,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7559,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7560,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7561,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7562,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7564,1,New Parents,"Baby%, Drinks%, Home%"
7565,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7566,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7567,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7568,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7569,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7570,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7571,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7572,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7573,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7574,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7575,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7576,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7577,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7578,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7579,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7580,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7581,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7582,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7583,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7584,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7585,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7586,1,New Parents,"Baby%, Drinks%, Home%"
7587,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7589,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7590,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7591,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7592,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7594,1,New Parents,"Baby%, Drinks%, Home%"
7595,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7596,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7599,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7600,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7601,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7602,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7603,1,New Parents,"Baby%, Drinks%, Home%"
7604,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7605,1,New Parents,"Baby%, Drinks%, Home%"
7606,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7607,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7608,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7609,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7610,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7611,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7612,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7613,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7614,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7615,1,New Parents,"Baby%, Drinks%, Home%"
7617,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7618,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7619,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7620,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7621,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7622,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7623,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7624,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7625,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7626,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7627,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7629,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7630,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7631,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7632,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7633,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7634,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7636,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7637,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7638,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7639,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7640,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7641,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7642,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7643,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7644,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7645,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7646,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7647,1,New Parents,"Baby%, Drinks%, Home%"
7648,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7649,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7650,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7651,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7652,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7653,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7654,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7655,1,New Parents,"Baby%, Drinks%, Home%"
7656,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7657,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7659,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7660,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7661,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7662,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7663,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7664,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7666,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7667,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7668,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7669,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7670,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7671,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7672,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7673,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7674,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7675,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7676,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7678,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7679,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7680,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7681,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7682,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7683,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7684,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7685,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7686,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7687,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7688,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7689,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7690,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7691,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7692,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7693,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7694,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7695,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7696,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7697,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7698,1,New Parents,"Baby%, Drinks%, Home%"
7699,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7700,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7701,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7702,1,New Parents,"Baby%, Drinks%, Home%"
7703,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7704,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7705,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7707,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7708,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7709,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7710,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7712,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7713,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7714,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7715,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7717,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7718,1,New Parents,"Baby%, Drinks%, Home%"
7719,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7720,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7721,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7722,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7723,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7724,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7725,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7726,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7727,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7728,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7729,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7730,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7731,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7732,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7733,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7734,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7735,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7736,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7737,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7738,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7739,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7740,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7741,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7742,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7743,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7744,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7745,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7746,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7747,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7748,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7749,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7750,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7751,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7752,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7753,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7754,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7755,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7757,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7758,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7761,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7762,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7763,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7764,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7765,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7766,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7767,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7768,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7769,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7770,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7771,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7772,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7773,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7774,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7775,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7776,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7777,1,New Parents,"Baby%, Drinks%, Home%"
7778,2,Food-Focused Shoppers,"Food%, Drinks%, Home%"
7779,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7780,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7781,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7782,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7783,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7784,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7785,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7786,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7787,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7788,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7789,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7790,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7791,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7792,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7793,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7794,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7795,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7796,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7797,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7798,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7799,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7800,0,Home-Oriented Shoppers,"Home%, Drinks%, Food%"
7801,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
7802,3,Drink Enthusiasts,"Drinks%, Fresh%, Food%"
